,type,latitude,longitude
173892,Improper Storage of Trash (Barrels),42.3304,-71.0329
173895,Improper Storage of Trash (Barrels),42.3594,-71.0587
173901,Improper Storage of Trash (Barrels),42.3594,-71.0587
173905,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2727,-71.1602
173908,Improper Storage of Trash (Barrels),42.3448,-71.0806
173910,Improper Storage of Trash (Barrels),42.3594,-71.0587
173919,Improper Storage of Trash (Barrels),42.3594,-71.0587
173924,Improper Storage of Trash (Barrels),42.3594,-71.0587
173927,Improper Storage of Trash (Barrels),42.3632,-71.0563
173931,Improper Storage of Trash (Barrels),42.3594,-71.0587
173935,Improper Storage of Trash (Barrels),42.3649,-71.0575
173940,Improper Storage of Trash (Barrels),42.3656,-71.0539
173953,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
173954,Improper Storage of Trash (Barrels),42.3641,-71.0574
173955,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
173957,Improper Storage of Trash (Barrels),42.3303,-71.0374
173959,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2666,-71.1504
173962,Improper Storage of Trash (Barrels),42.3319,-71.0408
173967,Improper Storage of Trash (Barrels),42.3656,-71.0539
174002,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3891,-71.0067
174003,Improper Storage of Trash (Barrels),42.3541,-71.1648
174005,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3414,-71.0535
174011,Improper Storage of Trash (Barrels),42.3317,-71.0978
174014,Improper Storage of Trash (Barrels),42.3314,-71.0975
174018,Improper Storage of Trash (Barrels),42.331,-71.0977
174034,Improper Storage of Trash (Barrels),42.3646,-71.0526
174035,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3578,-71.0692
174037,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3101,-71.0618
174042,Improper Storage of Trash (Barrels),42.3594,-71.0587
174047,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3435,-71.0882
174048,Improper Storage of Trash (Barrels),42.3422,-71.0874
174056,Improper Storage of Trash (Barrels),42.328,-71.0996
174063,Improper Storage of Trash (Barrels),42.3271,-71.1004
174073,Improper Storage of Trash (Barrels),42.3309,-71.0355
174075,Improper Storage of Trash (Barrels),42.3594,-71.0587
174103,Improper Storage of Trash (Barrels),42.3559,-71.0619
174116,Improper Storage of Trash (Barrels),42.326,-71.0828
174133,Improper Storage of Trash (Barrels),42.3482,-71.0938
174134,Improper Storage of Trash (Barrels),42.3594,-71.0587
174135,Improper Storage of Trash (Barrels),42.3639,-71.056
174136,Improper Storage of Trash (Barrels),42.3797,-71.0327
174139,Improper Storage of Trash (Barrels),42.3482,-71.0936
174143,Improper Storage of Trash (Barrels),42.3482,-71.0938
174145,Improper Storage of Trash (Barrels),42.326,-71.0831
174174,Improper Storage of Trash (Barrels),42.3342,-71.0765
174175,Missed Trash/Recycling/Yard Waste/Bulk Item,42.321,-71.0995
174182,Improper Storage of Trash (Barrels),42.3371,-71.0742
174184,Improper Storage of Trash (Barrels),42.3371,-71.0743
174189,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3569,-71.0717
174192,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3144,-71.1005
174193,Improper Storage of Trash (Barrels),42.3607,-71.0686
174196,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2948,-71.0538
174203,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3633,-71.0501
174207,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3623,-71.0507
174220,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3502,-71.0688
174223,Improper Storage of Trash (Barrels),42.3357,-71.0438
174228,Improper Storage of Trash (Barrels),42.3521,-71.0745
174231,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3437,-71.0658
174234,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3102,-71.0467
174241,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3646,-71.0581
174245,Improper Storage of Trash (Barrels),42.3224,-71.0945
174253,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3618,-71.1357
174258,Improper Storage of Trash (Barrels),42.3122,-71.0864
174263,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3214,-71.1095
174276,Improper Storage of Trash (Barrels),42.2862,-71.0447
174280,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2947,-71.0524
174293,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3418,-71.1001
174301,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3437,-71.0658
174302,Improper Storage of Trash (Barrels),42.3594,-71.0587
174304,Improper Storage of Trash (Barrels),42.3594,-71.0587
174305,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3437,-71.0658
174307,Improper Storage of Trash (Barrels),42.3383,-71.0784
174308,Improper Storage of Trash (Barrels),42.333,-71.0365
174309,Improper Storage of Trash (Barrels),42.3382,-71.0783
174316,Improper Storage of Trash (Barrels),42.3362,-71.0745
174321,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3462,-71.0887
174323,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3448,-71.0894
174326,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3458,-71.0877
174327,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3431,-71.0899
174354,Improper Storage of Trash (Barrels),42.3594,-71.0587
174378,Improper Storage of Trash (Barrels),42.3257,-71.0943
174380,Improper Storage of Trash (Barrels),42.3258,-71.0943
174383,Improper Storage of Trash (Barrels),42.2991,-71.1133
174392,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3589,-71.1416
174400,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3633,-71.0536
174407,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3216,-71.1093
174410,Improper Storage of Trash (Barrels),42.3285,-71.0571
174411,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3587,-71.145
174412,Improper Storage of Trash (Barrels),42.3281,-71.0572
174414,Improper Storage of Trash (Barrels),42.3281,-71.0567
174415,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3661,-71.0557
174417,Improper Storage of Trash (Barrels),42.3657,-71.0557
174420,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3633,-71.0536
174421,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2947,-71.0524
174424,Improper Storage of Trash (Barrels),42.3594,-71.0587
174426,Improper Storage of Trash (Barrels),42.3366,-71.0427
174430,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3459,-71.0874
174444,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3109,-71.0608
174448,Improper Storage of Trash (Barrels),42.3516,-71.1354
174460,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3654,-71.0571
174472,Improper Storage of Trash (Barrels),42.3575,-71.0658
174474,Improper Storage of Trash (Barrels),42.3575,-71.0658
174482,Improper Storage of Trash (Barrels),42.2989,-71.1113
174483,Improper Storage of Trash (Barrels),42.3453,-71.0747
174484,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3585,-71.0657
174485,Improper Storage of Trash (Barrels),42.3326,-71.0497
174492,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3447,-71.1407
174493,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2658,-71.099
174496,Improper Storage of Trash (Barrels),42.3347,-71.0452
174497,Improper Storage of Trash (Barrels),42.3415,-71.0814
174502,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3896,-71.0019
174509,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3573,-71.0715
174510,Improper Storage of Trash (Barrels),42.333,-71.0365
174511,Improper Storage of Trash (Barrels),42.3497,-71.0898
174512,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3317,-71.1
174517,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3446,-71.0727
174522,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3102,-71.0467
174526,Missed Trash/Recycling/Yard Waste/Bulk Item,42.344,-71.0762
174536,Improper Storage of Trash (Barrels),42.3216,-71.1026
174547,Improper Storage of Trash (Barrels),42.3595,-71.068
174549,Improper Storage of Trash (Barrels),42.3331,-71.1115
174552,Improper Storage of Trash (Barrels),42.3327,-71.1119
174555,Improper Storage of Trash (Barrels),42.3319,-71.0403
174561,Improper Storage of Trash (Barrels),42.3749,-71.0646
174568,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3462,-71.0714
174570,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3311,-71.1075
174575,Improper Storage of Trash (Barrels),42.3318,-71.0351
174576,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3406,-71.0822
174580,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3455,-71.074
174583,Improper Storage of Trash (Barrels),42.3661,-71.0575
174587,Improper Storage of Trash (Barrels),42.3656,-71.0539
174590,Improper Storage of Trash (Barrels),42.3323,-71.1123
174595,Improper Storage of Trash (Barrels),42.3443,-71.0813
174597,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3446,-71.0889
174601,Improper Storage of Trash (Barrels),42.3594,-71.0587
174602,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3602,-71.0692
174604,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3602,-71.0692
174606,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3578,-71.0692
174608,Improper Storage of Trash (Barrels),42.3516,-71.061
174615,Improper Storage of Trash (Barrels),42.3416,-71.0788
174616,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3398,-71.0652
174619,Improper Storage of Trash (Barrels),42.3375,-71.0702
174622,Improper Storage of Trash (Barrels),42.3579,-71.0686
174624,Improper Storage of Trash (Barrels),42.3332,-71.0394
174625,Improper Storage of Trash (Barrels),42.3484,-71.0705
174628,Improper Storage of Trash (Barrels),42.3757,-71.0585
174634,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3599,-71.0685
174635,Improper Storage of Trash (Barrels),42.3403,-71.1562
174641,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3436,-71.0733
174645,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3395,-71.0784
174647,Improper Storage of Trash (Barrels),42.333,-71.0365
174648,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3425,-71.0826
174649,Improper Storage of Trash (Barrels),42.3382,-71.0751
174650,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3304,-71.1048
174653,Improper Storage of Trash (Barrels),42.3351,-71.0376
174663,Improper Storage of Trash (Barrels),42.3431,-71.0775
174664,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2606,-71.153
174666,Improper Storage of Trash (Barrels),42.3657,-71.0546
174667,Improper Storage of Trash (Barrels),42.3245,-71.0733
174675,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3432,-71.0966
174676,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3308,-71.1034
174680,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3318,-71.084
174685,Improper Storage of Trash (Barrels),42.3414,-71.07
174690,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3462,-71.1044
174692,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3659,-71.0556
174701,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3281,-71.0909
174702,Improper Storage of Trash (Barrels),42.3373,-71.0753
174704,Improper Storage of Trash (Barrels),42.3368,-71.0753
174706,Improper Storage of Trash (Barrels),42.3624,-71.0534
174707,Improper Storage of Trash (Barrels),42.3371,-71.0742
174708,Missed Trash/Recycling/Yard Waste/Bulk Item,42.344,-71.0786
174710,Improper Storage of Trash (Barrels),42.365,-71.0572
174711,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3317,-71.1058
174724,Improper Storage of Trash (Barrels),42.3686,-71.0341
174728,Improper Storage of Trash (Barrels),42.3661,-71.0519
174734,Improper Storage of Trash (Barrels),42.3676,-71.0526
174736,Improper Storage of Trash (Barrels),42.3594,-71.0587
174737,Improper Storage of Trash (Barrels),42.3594,-71.0587
174739,Improper Storage of Trash (Barrels),42.3665,-71.0525
174741,Improper Storage of Trash (Barrels),42.3664,-71.0537
174752,Missed Trash/Recycling/Yard Waste/Bulk Item,42.344,-71.0786
174753,Improper Storage of Trash (Barrels),42.3657,-71.0546
174820,Improper Storage of Trash (Barrels),42.3643,-71.0561
174821,Improper Storage of Trash (Barrels),42.3644,-71.056
174827,Improper Storage of Trash (Barrels),42.3646,-71.0566
174840,Improper Storage of Trash (Barrels),42.3362,-71.0745
174843,Improper Storage of Trash (Barrels),42.3397,-71.0802
174863,Improper Storage of Trash (Barrels),42.3594,-71.0587
174866,Improper Storage of Trash (Barrels),42.336,-71.0838
174868,Improper Storage of Trash (Barrels),42.3633,-71.0552
174869,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3424,-71.0957
174870,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3424,-71.0959
174874,Improper Storage of Trash (Barrels),42.3356,-71.0471
174884,Improper Storage of Trash (Barrels),42.3594,-71.0587
174900,Improper Storage of Trash (Barrels),42.3396,-71.0749
174902,Improper Storage of Trash (Barrels),42.3357,-71.0472
174908,Improper Storage of Trash (Barrels),42.3421,-71.0803
174912,Improper Storage of Trash (Barrels),42.3427,-71.0782
174916,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3458,-71.0777
174918,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3444,-71.0784
174920,Improper Storage of Trash (Barrels),42.3536,-71.0594
174921,Improper Storage of Trash (Barrels),42.3354,-71.0384
174923,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3342,-71.0764
174925,Improper Storage of Trash (Barrels),42.3552,-71.0615
174928,Improper Storage of Trash (Barrels),42.3333,-71.0346
174929,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
174931,Improper Storage of Trash (Barrels),42.333,-71.0329
174933,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3368,-71.0753
174935,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3368,-71.0753
174936,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3362,-71.0745
174937,Improper Storage of Trash (Barrels),42.3329,-71.0321
174940,Improper Storage of Trash (Barrels),42.3536,-71.0594
174943,Improper Storage of Trash (Barrels),42.3333,-71.0314
174953,Improper Storage of Trash (Barrels),42.3313,-71.0358
174956,Improper Storage of Trash (Barrels),42.3577,-71.0579
174958,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3452,-71.0768
174959,Improper Storage of Trash (Barrels),42.3692,-71.0335
174962,Improper Storage of Trash (Barrels),42.3594,-71.0684
174963,Improper Storage of Trash (Barrels),42.3686,-71.0341
174964,Improper Storage of Trash (Barrels),42.3368,-71.0753
174965,Improper Storage of Trash (Barrels),42.3318,-71.0473
174969,Improper Storage of Trash (Barrels),42.3305,-71.0572
174974,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3576,-71.0585
174976,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3576,-71.0585
174977,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3588,-71.0589
174979,Improper Storage of Trash (Barrels),42.3594,-71.0587
174984,Improper Storage of Trash (Barrels),42.3284,-71.0908
174996,Improper Storage of Trash (Barrels),42.3399,-71.0813
174997,Improper Storage of Trash (Barrels),42.3398,-71.0812
174999,Improper Storage of Trash (Barrels),42.3408,-71.0825
175014,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3304,-71.0933
175015,Improper Storage of Trash (Barrels),42.3345,-71.0311
175034,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3324,-71.1005
175039,Improper Storage of Trash (Barrels),42.332,-71.04
175041,Improper Storage of Trash (Barrels),42.3342,-71.053
175052,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3317,-71.1
175062,Improper Storage of Trash (Barrels),42.3692,-71.0334
175063,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3617,-71.1355
175064,Improper Storage of Trash (Barrels),42.3687,-71.034
175067,Improper Storage of Trash (Barrels),42.3455,-71.147
175069,Improper Storage of Trash (Barrels),42.3206,-71.061
175073,Improper Storage of Trash (Barrels),42.335,-71.0314
175085,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3489,-71.1358
175115,Improper Storage of Trash (Barrels),42.3381,-71.0291
175119,Missed Trash/Recycling/Yard Waste/Bulk Item,42.326,-71.105
175125,Improper Storage of Trash (Barrels),42.3594,-71.0587
175140,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3309,-71.0987
175141,Improper Storage of Trash (Barrels),42.3639,-71.0521
175160,Improper Storage of Trash (Barrels),42.3357,-71.0422
175162,Improper Storage of Trash (Barrels),42.3357,-71.0418
175172,Improper Storage of Trash (Barrels),42.3576,-71.0585
175174,Improper Storage of Trash (Barrels),42.3594,-71.0587
175176,Improper Storage of Trash (Barrels),42.3576,-71.0585
175177,Improper Storage of Trash (Barrels),42.3588,-71.0589
175178,Improper Storage of Trash (Barrels),42.3639,-71.0521
175179,Improper Storage of Trash (Barrels),42.3123,-71.0635
175182,Improper Storage of Trash (Barrels),42.3588,-71.0589
175183,Improper Storage of Trash (Barrels),42.3697,-71.0387
175184,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3311,-71.0991
175198,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3642,-71.0315
175209,Improper Storage of Trash (Barrels),42.3505,-71.0817
175218,Improper Storage of Trash (Barrels),42.3318,-71.0354
175240,Improper Storage of Trash (Barrels),42.3389,-71.0791
175242,Improper Storage of Trash (Barrels),42.3482,-71.0936
175243,Improper Storage of Trash (Barrels),42.3482,-71.0937
175245,Improper Storage of Trash (Barrels),42.3281,-71.0909
175249,Improper Storage of Trash (Barrels),42.3281,-71.0908
175250,Improper Storage of Trash (Barrels),42.3598,-71.1343
175251,Improper Storage of Trash (Barrels),42.36,-71.1363
175253,Improper Storage of Trash (Barrels),42.3642,-71.0535
175254,Improper Storage of Trash (Barrels),42.3594,-71.0587
175261,Improper Storage of Trash (Barrels),42.3656,-71.0539
175264,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2989,-71.1113
175265,Improper Storage of Trash (Barrels),42.3224,-71.0945
175266,Improper Storage of Trash (Barrels),42.3466,-71.1064
175268,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3128,-71.1042
175271,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3401,-71.1501
175272,Improper Storage of Trash (Barrels),42.3686,-71.0341
175274,Improper Storage of Trash (Barrels),42.3686,-71.0341
175282,Improper Storage of Trash (Barrels),42.334,-71.1029
175284,Improper Storage of Trash (Barrels),42.3351,-71.0257
175285,Improper Storage of Trash (Barrels),42.3374,-71.0383
175286,Improper Storage of Trash (Barrels),42.3374,-71.0383
175290,Improper Storage of Trash (Barrels),42.3284,-71.0908
175294,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3464,-71.1032
175295,Improper Storage of Trash (Barrels),42.3119,-71.0537
175298,Improper Storage of Trash (Barrels),42.3109,-71.056
175303,Improper Storage of Trash (Barrels),42.3543,-71.0748
175310,Improper Storage of Trash (Barrels),42.3594,-71.0587
175311,Improper Storage of Trash (Barrels),42.3323,-71.1123
175316,Improper Storage of Trash (Barrels),42.3443,-71.0813
175320,Improper Storage of Trash (Barrels),42.3398,-71.0799
175321,Improper Storage of Trash (Barrels),42.3661,-71.0521
175325,Improper Storage of Trash (Barrels),42.3869,-71.007
175326,Improper Storage of Trash (Barrels),42.3332,-71.0378
175332,Improper Storage of Trash (Barrels),42.3594,-71.0587
175337,Improper Storage of Trash (Barrels),42.3351,-71.0461
175340,Improper Storage of Trash (Barrels),42.3337,-71.0438
175347,Improper Storage of Trash (Barrels),42.3568,-71.0696
175349,Improper Storage of Trash (Barrels),42.3482,-71.0937
